filename,structure,parent,is_parent,strain,verdict,ops,n_ops,nsym,spacegroup,parent_verdict,verdict_same_as_parent,msg_type,bns,uni,sse_eV,gamma_avg_meV,m1_muB,m2_muB,m1_abs_muB,m_asymmetry_muB,antiparallel,m_total_abs_muB
POSCAR_Ni2S4_2_y050,Ni2S4_2_y050,Ni2S4_2,False,y050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.57507,0.166,1.619,-1.619,1.619,0.0,True,0.0
POSCAR_Ni2S4_2_y950,Ni2S4_2_y950,Ni2S4_2,False,y950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.485096,0.16,1.549,-1.549,1.549,0.0,True,0.0
POSCAR_Ni2S4_2_y975,Ni2S4_2_y975,Ni2S4_2,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.531872,0.151,1.572,-1.572,1.572,0.0,True,0.0
POSCAR_Ni2S4_2_z025,Ni2S4_2_z025,Ni2S4_2,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.490033,0.14,1.606,-1.606,1.606,0.0,True,0.0
POSCAR_Ni2S4_2_z050,Ni2S4_2_z050,Ni2S4_2,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.416932,0.149,1.618,-1.618,1.618,0.0,True,0.0
POSCAR_Ni2S4_2_z950,Ni2S4_2_z950,Ni2S4_2,False,z950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.702495,0.196,1.547,-1.547,1.547,0.0,True,0.0
POSCAR_Ni2S4_2_z975,Ni2S4_2_z975,Ni2S4_2,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.653921,0.181,1.571,-1.571,1.571,0.0,True,0.0
POSCAR_Ni2Sb4_1,Ni2Sb4_1,Ni2Sb4_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.039721,0.224,0.009,-0.01,0.009,0.0010000000000000009,True,0.001
POSCAR_Ni2Se2_1,Ni2Se2_1,Ni2Se2_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.83688,0.034,1.501,-1.501,1.501,0.0,True,0.0
POSCAR_Ni2Se2_1_st025,Ni2Se2_1_st025,Ni2Se2_1,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.743515,0.033,1.555,-1.555,1.555,0.0,True,0.0
POSCAR_Ni2Se2_1_st050,Ni2Se2_1_st050,Ni2Se2_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.644537,0.035,1.598,-1.598,1.598,0.0,True,0.0
POSCAR_Ni2Se2_1_st950,Ni2Se2_1_st950,Ni2Se2_1,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,1.225128,0.04,1.335,-1.335,1.335,0.0,True,0.0
POSCAR_Ni2Se2_1_st975,Ni2Se2_1_st975,Ni2Se2_1,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,1.00538,0.041,1.429,-1.429,1.429,0.0,True,0.0
POSCAR_Ni2Se2_1_x025,Ni2Se2_1_x025,Ni2Se2_1,False,x025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,194.269,1499,0.81315,0.411,1.517,-1.517,1.517,0.0,True,0.0
POSCAR_Ni2Se2_1_x050,Ni2Se2_1_x050,Ni2Se2_1,False,x050,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.77751,0.436,1.53,-1.53,1.53,0.0,True,0.0
POSCAR_Ni2Se2_1_x950,Ni2Se2_1_x950,Ni2Se2_1,False,x950,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.958008,0.402,1.454,-1.454,1.454,0.0,True,0.0
POSCAR_Ni2Se2_1_x975,Ni2Se2_1_x975,Ni2Se2_1,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,194.269,1499,0.892725,0.383,1.48,-1.48,1.48,0.0,True,0.0
POSCAR_Ni2Se2_1_y025,Ni2Se2_1_y025,Ni2Se2_1,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,194.269,1499,0.813093,0.429,1.517,-1.517,1.517,0.0,True,0.0
POSCAR_Ni2Se2_1_y050,Ni2Se2_1_y050,Ni2Se2_1,False,y050,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.777199,0.495,1.53,-1.53,1.53,0.0,True,0.0
POSCAR_Ni2Se2_1_y950,Ni2Se2_1_y950,Ni2Se2_1,False,y950,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.957887,0.406,1.454,-1.454,1.454,0.0,True,0.0
POSCAR_Ni2Se2_1_y975,Ni2Se2_1_y975,Ni2Se2_1,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,194.269,1499,0.892579,0.39,1.48,-1.48,1.48,0.0,True,0.0
POSCAR_Ni2Se2_1_z025,Ni2Se2_1_z025,Ni2Se2_1,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.783518,0.034,1.524,-1.524,1.524,0.0,True,0.0
POSCAR_Ni2Se2_1_z050,Ni2Se2_1_z050,Ni2Se2_1,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.71695,0.036,1.544,-1.544,1.544,0.0,True,0.0
POSCAR_Ni2Se2_1_z950,Ni2Se2_1_z950,Ni2Se2_1,False,z950,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.970994,0.038,1.444,-1.444,1.444,0.0,True,0.0
POSCAR_Ni2Se2_1_z975,Ni2Se2_1_z975,Ni2Se2_1,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.896083,0.037,1.474,-1.474,1.474,0.0,True,0.0
POSCAR_Ni2Se2_2,Ni2Se2_2,Ni2Se2_2,True,none,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.842635,1.927,1.501,-1.501,1.501,0.0,True,0.0
POSCAR_Ni2Se2_2_st025,Ni2Se2_2_st025,Ni2Se2_2,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.752813,1.554,1.556,-1.556,1.556,0.0,True,0.0
POSCAR_Ni2Se2_2_st050,Ni2Se2_2_st050,Ni2Se2_2,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.654443,1.44,1.598,-1.598,1.598,0.0,True,0.0
POSCAR_Ni2Se2_2_st950,Ni2Se2_2_st950,Ni2Se2_2,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,1.227872,2.35,1.336,-1.336,1.336,0.0,True,0.0
POSCAR_Ni2Se2_2_st975,Ni2Se2_2_st975,Ni2Se2_2,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,1.008051,2.144,1.43,-1.43,1.43,0.0,True,0.0
POSCAR_Ni2Se2_2_x025,Ni2Se2_2_x025,Ni2Se2_2,False,x025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,194.269,1499,0.816108,1.906,1.518,-1.518,1.518,0.0,True,0.0
POSCAR_Ni2Se2_2_x050,Ni2Se2_2_x050,Ni2Se2_2,False,x050,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.780337,2.733,1.531,-1.531,1.531,0.0,True,0.0
POSCAR_Ni2Se2_2_x950,Ni2Se2_2_x950,Ni2Se2_2,False,x950,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.957378,2.137,1.454,-1.454,1.454,0.0,True,0.0
POSCAR_Ni2Se2_2_x975,Ni2Se2_2_x975,Ni2Se2_2,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.89206,2.017,1.48,-1.48,1.48,0.0,True,0.0
POSCAR_Ni2Se2_2_y025,Ni2Se2_2_y025,Ni2Se2_2,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.815769,2.09,1.517,-1.518,1.517,0.001000000000000112,True,0.0
POSCAR_Ni2Se2_2_y050,Ni2Se2_2_y050,Ni2Se2_2,False,y050,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.778519,2.182,1.53,-1.531,1.53,0.0009999999999998899,True,0.0
POSCAR_Ni2Se2_2_y950,Ni2Se2_2_y950,Ni2Se2_2,False,y950,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.959926,1.905,1.455,-1.455,1.455,0.0,True,0.0
POSCAR_Ni2Se2_2_y975,Ni2Se2_2_y975,Ni2Se2_2,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,194.269,1499,0.893733,1.612,1.48,-1.48,1.48,0.0,True,0.0
POSCAR_Ni2Se2_2_z025,Ni2Se2_2_z025,Ni2Se2_2,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.780499,1.583,1.524,-1.524,1.524,0.0,True,0.0
POSCAR_Ni2Se2_2_z050,Ni2Se2_2_z050,Ni2Se2_2,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.719796,1.452,1.544,-1.544,1.544,0.0,True,0.0
POSCAR_Ni2Se2_2_z950,Ni2Se2_2_z950,Ni2Se2_2,False,z950,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.973669,2.245,1.444,-1.444,1.444,0.0,True,0.0
POSCAR_Ni2Se2_2_z975,Ni2Se2_2_z975,Ni2Se2_2,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.898471,1.996,1.474,-1.474,1.474,0.0,True,0.0
POSCAR_Ni2Se3_1,Ni2Se3_1,Ni2Se3_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,2,4,Imm2,ALTERMAGNET,True,3,44.231,329,0.385811,4.741,1.153,-1.153,1.153,0.0,True,0.0
POSCAR_Ni2Se3_1_st025,Ni2Se3_1_st025,Ni2Se3_1,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,2,4,Imm2,ALTERMAGNET,True,3,44.231,329,0.34654,4.438,1.2,-1.201,1.2,0.001000000000000112,True,0.004
POSCAR_Ni2Se3_1_st050,Ni2Se3_1_st050,Ni2Se3_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,2,4,Imm2,ALTERMAGNET,True,3,44.231,329,0.303956,3.225,1.247,-1.247,1.247,0.0,True,0.001
POSCAR_Ni2Se3_1_st975,Ni2Se3_1_st975,Ni2Se3_1,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,2,4,Imm2,ALTERMAGNET,True,3,44.231,329,0.420565,6.758,1.09,-1.091,1.09,0.0009999999999998899,True,0.004
POSCAR_Ni2Se3_1_x025,Ni2Se3_1_x025,Ni2Se3_1,False,x025,ALTERMAGNET,rotation,1,2,C2,ALTERMAGNET,True,3,44.231,329,0.382784,4.253,1.182,-1.182,1.182,0.0,True,0.002
POSCAR_Ni2Se3_1_x050,Ni2Se3_1_x050,Ni2Se3_1,False,x050,ALTERMAGNET,rotation,1,2,C2,ALTERMAGNET,True,3,44.231,329,0.381181,4.1,1.212,-1.211,1.212,0.0009999999999998899,True,0.002
POSCAR_Ni2Se3_1_x975,Ni2Se3_1_x975,Ni2Se3_1,False,x975,compensated_FiM_candidate,,0,2,Cm,ALTERMAGNET,False,3,44.231,329,0.378029,6.033,1.085,-1.083,1.085,0.0020000000000000018,True,0.002
POSCAR_Ni2Se4_1,Ni2Se4_1,Ni2Se4_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.393757,0.04,1.546,-1.546,1.546,0.0,True,0.0
POSCAR_Ni2Se4_1_st025,Ni2Se4_1_st025,Ni2Se4_1,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.368172,0.037,1.594,-1.594,1.594,0.0,True,0.0
POSCAR_Ni2Se4_1_st050,Ni2Se4_1_st050,Ni2Se4_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.343238,0.025,1.631,-1.631,1.631,0.0,True,0.0
POSCAR_Ni2Se4_1_st950,Ni2Se4_1_st950,Ni2Se4_1,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.444257,0.046,1.405,-1.405,1.405,0.0,True,0.0
POSCAR_Ni2Se4_1_st975,Ni2Se4_1_st975,Ni2Se4_1,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.419452,0.047,1.485,-1.485,1.485,0.0,True,0.0
POSCAR_Ni2Se4_1_x025,Ni2Se4_1_x025,Ni2Se4_1,False,x025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.409182,0.042,1.561,-1.561,1.561,0.0,True,0.0
POSCAR_Ni2Se4_1_x050,Ni2Se4_1_x050,Ni2Se4_1,False,x050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.428654,0.038,1.574,-1.574,1.574,0.0,True,0.0
POSCAR_Ni2Se4_1_x950,Ni2Se4_1_x950,Ni2Se4_1,False,x950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.378078,0.064,1.505,-1.505,1.505,0.0,True,0.0
POSCAR_Ni2Se4_1_x975,Ni2Se4_1_x975,Ni2Se4_1,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.383195,0.041,1.528,-1.527,1.528,0.001000000000000112,True,0.0
POSCAR_Ni2Se4_1_y025,Ni2Se4_1_y025,Ni2Se4_1,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.38905,0.037,1.562,-1.562,1.562,0.0,True,0.0
POSCAR_Ni2Se4_1_y050,Ni2Se4_1_y050,Ni2Se4_1,False,y050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.385454,0.039,1.575,-1.574,1.575,0.0009999999999998899,True,0.0
POSCAR_Ni2Se4_1_y950,Ni2Se4_1_y950,Ni2Se4_1,False,y950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.446877,0.045,1.504,-1.504,1.504,0.0,True,0.0
POSCAR_Ni2Se4_1_y975,Ni2Se4_1_y975,Ni2Se4_1,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.407211,0.036,1.527,-1.527,1.527,0.0,True,0.0
POSCAR_Ni2Se4_1_z025,Ni2Se4_1_z025,Ni2Se4_1,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.362399,0.046,1.563,-1.563,1.563,0.0,True,0.0
POSCAR_Ni2Se4_1_z050,Ni2Se4_1_z050,Ni2Se4_1,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.357915,0.039,1.576,-1.576,1.576,0.0,True,0.0
POSCAR_Ni2Se4_1_z950,Ni2Se4_1_z950,Ni2Se4_1,False,z950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.468986,0.041,1.494,-1.494,1.494,0.0,True,0.0
POSCAR_Ni2Se4_1_z975,Ni2Se4_1_z975,Ni2Se4_1,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.429374,0.043,1.523,-1.523,1.523,0.0,True,0.0
POSCAR_Ni2Te2_1,Ni2Te2_1,Ni2Te2_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,1.434773,0.773,0.954,-0.955,0.954,0.0010000000000000009,True,0.001
POSCAR_Ni2Te2_1_st025,Ni2Te2_1_st025,Ni2Te2_1,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,63.463,561,1.28336,4.005,1.157,-1.158,1.157,0.0009999999999998899,True,0.0
POSCAR_Ni2Te2_1_st050,Ni2Te2_1_st050,Ni2Te2_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,63.463,561,1.060744,0.55,1.286,-1.287,1.286,0.0009999999999998899,True,0.0
POSCAR_Ni2Te2_1_x950,Ni2Te2_1_x950,Ni2Te2_1,False,x950,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,63.463,561,0.174927,1.113,0.056,-0.057,0.056,0.0010000000000000009,True,0.001
POSCAR_Ni2Te2_1_x975,Ni2Te2_1_x975,Ni2Te2_1,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,0.02328,0.46,0.006,-0.007,0.006,0.001,True,0.001
POSCAR_Ni2Te2_1_y025,Ni2Te2_1_y025,Ni2Te2_1,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,1.418214,4.007,1.031,-1.035,1.031,0.0040000000000000036,True,0.003
POSCAR_Ni2Te2_1_y975,Ni2Te2_1_y975,Ni2Te2_1,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,0.009559,0.267,0.002,-0.002,0.002,0.0,True,0.001
POSCAR_Ni2Te2_1_z025,Ni2Te2_1_z025,Ni2Te2_1,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,1.425784,0.653,1.044,-1.046,1.044,0.0020000000000000018,True,0.002
POSCAR_Ni2Te2_1_z050,Ni2Te2_1_z050,Ni2Te2_1,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,1.36277,0.962,1.125,-1.126,1.125,0.0009999999999998899,True,0.0
POSCAR_O2Rh2_7,O2Rh2_7,O2Rh2_7,True,none,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8,C2/m,conventional_AFM_translation,True,4,12.63,70,0.01109,0.669,2.365,-2.365,2.365,0.0,True,0.0
POSCAR_O2Rh2_7_x025,O2Rh2_7_x025,O2Rh2_7,False,x025,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8,R-3m,conventional_AFM_translation,True,4,12.63,70,0.015809,1.35,2.381,-2.381,2.381,0.0,True,0.0
POSCAR_O2Rh2_7_x050,O2Rh2_7_x050,O2Rh2_7,False,x050,conventional_AFM_translation,inversion|translation,2,4,P-1,conventional_AFM_translation,True,4,12.63,70,0.012441,2.649,2.393,-2.392,2.393,0.0009999999999998899,True,0.0
POSCAR_O2Rh2_7_x975,O2Rh2_7_x975,O2Rh2_7,False,x975,conventional_AFM_translation,inversion|translation,2,4,P-1,conventional_AFM_translation,True,4,12.63,70,0.013436,2.523,2.323,-2.322,2.323,0.0009999999999998899,True,0.002
POSCAR_O2Rh2_7_y025,O2Rh2_7_y025,O2Rh2_7,False,y025,conventional_AFM_translation,inversion|translation,2,4,P-1,conventional_AFM_translation,True,4,12.63,70,0.011592,1.738,2.38,-2.38,2.38,0.0,True,0.0
POSCAR_O2Rh2_7_y050,O2Rh2_7_y050,O2Rh2_7,False,y050,conventional_AFM_translation,inversion|translation,2,4,P-1,conventional_AFM_translation,True,4,12.63,70,0.011414,1.569,2.391,-2.391,2.391,0.0,True,0.0
POSCAR_O2Rh2_7_z025,O2Rh2_7_z025,O2Rh2_7,False,z025,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8,C2/m,conventional_AFM_translation,True,4,12.63,70,0.011422,1.493,2.378,-2.378,2.378,0.0,True,0.0
POSCAR_O2Rh2_7_z050,O2Rh2_7_z050,O2Rh2_7,False,z050,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8,C2/m,conventional_AFM_translation,True,4,12.63,70,0.011578,1.705,2.389,-2.389,2.389,0.0,True,0.0
POSCAR_O2Rh2_7_z950,O2Rh2_7_z950,O2Rh2_7,False,z950,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8,C2/m,conventional_AFM_translation,True,4,12.63,70,0.014018,1.899,2.33,-2.33,2.33,0.0,True,0.0
POSCAR_O2Rh2_7_z975,O2Rh2_7_z975,O2Rh2_7,False,z975,conventional_AFM_translation,inversion|translation,2,4,Fmmm,conventional_AFM_translation,True,4,12.63,70,0.009933,0.658,2.352,-2.352,2.352,0.0,True,0.0
POSCAR_O2Sc2_2,O2Sc2_2,O2Sc2_2,True,none,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.032929,1.598,0.346,-0.346,0.346,0.0,True,0.0
POSCAR_O2Sc2_2_st025,O2Sc2_2_st025,O2Sc2_2,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.026133,1.691,0.346,-0.346,0.346,0.0,True,0.0
POSCAR_O2Sc2_2_st050,O2Sc2_2_st050,O2Sc2_2,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.020832,1.777,0.348,-0.348,0.348,0.0,True,0.0
POSCAR_O2Sc2_2_st950,O2Sc2_2_st950,O2Sc2_2,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.052511,1.406,0.35,-0.35,0.35,0.0,True,0.0
POSCAR_O2Sc2_2_st975,O2Sc2_2_st975,O2Sc2_2,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.041516,1.514,0.347,-0.347,0.347,0.0,True,0.0
POSCAR_O2Sc2_2_x025,O2Sc2_2_x025,O2Sc2_2,False,x025,ALTERMAGNET,mirror/rotoinv|rotation,2,4,Cmc2_1,ALTERMAGNET,True,3,186.206,1436,0.038216,1.584,0.34,-0.34,0.34,0.0,True,0.0
POSCAR_O2Sc2_2_x050,O2Sc2_2_x050,O2Sc2_2,False,x050,ALTERMAGNET,rotation,1,2,P2_1,ALTERMAGNET,True,3,186.206,1436,0.042143,1.573,0.334,-0.334,0.334,0.0,True,0.0
POSCAR_O2Sc2_2_x950,O2Sc2_2_x950,O2Sc2_2,False,x950,ALTERMAGNET,rotation,1,2,P2_1,ALTERMAGNET,True,3,186.206,1436,0.061808,1.577,0.356,-0.356,0.356,0.0,True,0.0
POSCAR_O2Sc2_2_x975,O2Sc2_2_x975,O2Sc2_2,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,2,4,Cmc2_1,ALTERMAGNET,True,3,186.206,1436,0.045378,1.581,0.351,-0.351,0.351,0.0,True,0.0
POSCAR_O2Sc2_2_y025,O2Sc2_2_y025,O2Sc2_2,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,2,4,Cmc2_1,ALTERMAGNET,True,3,186.206,1436,0.03817,1.583,0.34,-0.34,0.34,0.0,True,0.0
POSCAR_O2Sc2_2_y050,O2Sc2_2_y050,O2Sc2_2,False,y050,ALTERMAGNET,rotation,1,2,P2_1,ALTERMAGNET,True,3,186.206,1436,0.042109,1.572,0.334,-0.334,0.334,0.0,True,0.0
POSCAR_O2Sc2_2_y950,O2Sc2_2_y950,O2Sc2_2,False,y950,ALTERMAGNET,rotation,1,2,P2_1,ALTERMAGNET,True,3,186.206,1436,0.061831,1.578,0.356,-0.356,0.356,0.0,True,0.0
POSCAR_O2Sc2_2_y975,O2Sc2_2_y975,O2Sc2_2,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,2,4,Cmc2_1,ALTERMAGNET,True,3,186.206,1436,0.045415,1.58,0.351,-0.351,0.351,0.0,True,0.0
POSCAR_O2Sc2_2_z025,O2Sc2_2_z025,O2Sc2_2,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.031106,1.707,0.355,-0.355,0.355,0.0,True,0.0
POSCAR_O2Sc2_2_z050,O2Sc2_2_z050,O2Sc2_2,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.029945,1.801,0.364,-0.364,0.364,0.0,True,0.0
POSCAR_O2Sc2_2_z950,O2Sc2_2_z950,O2Sc2_2,False,z950,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.038085,1.455,0.322,-0.322,0.322,0.0,True,0.0
POSCAR_O2Sc2_2_z975,O2Sc2_2_z975,O2Sc2_2,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.035475,1.521,0.335,-0.334,0.335,0.0010000000000000009,True,0.0
POSCAR_O2Ti2_7,O2Ti2_7,O2Ti2_7,True,none,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,0.386138,3.18,0.289,-0.291,0.289,0.0020000000000000018,True,0.002
POSCAR_O2Ti2_7_st050,O2Ti2_7_st050,O2Ti2_7,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,0.359156,3.996,0.563,-0.561,0.563,0.0019999999999998908,True,0.002
