filename,parent,sse,avg_bond_length,max_bond_length,min_bond_length,std_bond_length,center_max_angle,center_min_angle,center_avg_angle,center_std_angle,nonmag_max_angle,nonmag_min_angle,nonmag_std_angle,labelled_1st,labelled_2nd,labelled_3rd,global_1st,global_2nd,global_3rd,avg_long_axis,avg_short_axis,avg_axis_ratio,avg_s,avg_delta,motif0_nonmag_count,magnetic_atomic_number,magnetic_electronegativity,nonmagnetic_atomic_number,nonmagnetic_electronegativity,hungarian_rotation_angle_deg,dimension,avg_motif_measure,unit_cell_volume,packing_fraction,characteristic_length_ratio,p_metric,p_metric_std,d_orb_e,p_orb_e_non,d_lone_pair,proxy_M_magnet,delta_chi,abs_delta_chi,delta_Z,abs_delta_Z,pd_ratio,ax_eq_gap,bond_range,bond_cv,center_angle_spread,nonmag_angle_spread,delta_chi_times_axeq,d_global_local_1st,d_global_local_2nd,d_global_local_3rd,gamma point average splitting,ion1 tot,tot_mag
POSCAR_Fe2Sn8_2_z050,Fe2Sn8_2,0.008494,2.879703425866677,2.8879784072458654,2.872676705235337,0.0051402739404093,168.10197155855502,67.88043489448552,101.4358675240193,33.235569057053624,96.09951997955912,33.90702850213271,20.38513701352561,4.50099064710991,8.028823987107124,10.07474976109377,4.50099064710991,6.383670521316778,6.6597309550560615,5.743113009125126,3.2166198168063627,1.7854498233303582,0.0017723237319138,0.0006102623090756,8,26,1.83,50,1.96,179.9216743555938,3,39.34705610361002,271.8129338485033,0.1447578507266337,0.5250661754547161,0.0005327161102166,0.0005279691217724,7,2,4,4.9,-0.1299999999999999,0.1299999999999999,-24,24,0.285714244897965,0.0082749813791882,0.0153017020105279,0.0017850005348595,100.2215366640695,62.19249147742641,0.0010757475792944,0.0,-1.6451534657903464,-3.4150188060377085,0.454,3.209,0.0
POSCAR_Fe2Sn8_2_z950,Fe2Sn8_2,0.099564,2.7803306769100304,2.788409364178051,2.7732409799197373,0.005273306004411,167.67903980154475,70.66593990125774,101.38905976166842,32.9333425294715,96.67856824879286,35.29142974288304,20.321123933949984,4.500990924822218,7.51193330344771,10.074750229059434,4.500990924822218,6.025470864079128,6.383670521316778,5.543174049572948,3.216620543741816,1.7232913307361102,0.0018853575581664,0.0006209056542296,8,26,1.83,50,1.96,0.1627300759483844,3,35.59971742696362,245.9259877669189,0.1447578507266338,0.5250661754547162,0.0005583975237907,0.0005398124816198,7,2,4,4.9,-0.1299999999999999,0.1299999999999999,-24,24,0.285714244897965,0.0080786872680205,0.0151683842583136,0.001896646377914,97.01309990028705,61.38713850590982,0.0010502293448426,0.0,-1.486462439368582,-3.6910797077426567,1.242,2.997,0.003
POSCAR_Fe2Sn8_2_z975,Fe2Sn8_2,0.006726,2.804563956423141,2.81269545691994,2.7974871585665646,0.0052364836969128,167.7848947096085,69.96389428094156,101.40060270450806,32.96886974695266,96.52301925181838,34.942638488444125,20.32045813366047,4.500990855136369,7.6394963878339555,10.074750111952856,4.500990855136369,6.184035886873454,6.383670521316778,5.591948069361075,3.2166203509704605,1.7384545620980636,0.0018555098236706,0.0006182421339044,8,26,1.83,50,1.96,0.1627244735541792,3,36.53655209642046,252.39772428935456,0.1447578507266337,0.5250661754547161,0.0005519097126858,0.0005359983835871,7,2,4,4.9,-0.1299999999999999,0.1299999999999999,-24,24,0.285714244897965,0.0081315004967983,0.0152082983533752,0.0018671286913572,97.8210004286669,61.58038076337426,0.0010570950645837,0.0,-1.455460500960501,-3.691079590636078,0.221,3.055,0.0
POSCAR_Fe2Te2_1,Fe2Te2_1,0.928636,2.892613778051122,2.939678752474565,2.8014649052016063,0.0643551319511254,179.98547875625755,82.34377221585413,107.9945980325073,36.23744195794446,92.75261125997928,41.15332442276022,16.70464030007399,3.099398715681901,5.165084863342713,5.400224881413391,3.099398715681901,4.132024384422732,4.422952036720329,5.878929179581952,3.868785597641733,1.5195800125505214,0.0222474512569377,0.0003008822288306,6,26,1.83,52,2.1,179.99999743867906,3,31.910650099545684,95.73195029863707,0.3333333333333332,0.6933612743506345,0.7134842875261473,0.0309072223447867,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.047064974423443,0.1382138472729588,0.0222480824060797,97.64170654040342,51.59928683721907,0.0127075430943296,0.0,-1.0330604789199809,-0.9772728446930614,0.395,3.496,0.0
POSCAR_Fe2Te2_1_st025,Fe2Te2_1,0.794361,2.9649291225024,3.0131707212864205,2.87150152783165,0.0659640102499075,179.985478756261,82.3437722158539,107.99459803250852,36.2374419579469,92.75261125997936,41.15332442276036,16.70464030007399,3.176883683573923,5.294211984926293,5.535230503448716,3.176883683573923,4.2353249940333,4.533525837638337,6.025902409071497,3.965505237582784,1.5195800125505172,0.0222474512569391,0.0003008822288319,6,26,1.83,52,2.1,179.99999743867906,3,34.36427992985607,103.09283978956816,0.3333333333333334,0.6933612743506348,0.7134842875261472,0.0309072223447832,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0482415987840205,0.1416691934547707,0.0222480825936747,97.64170654040709,51.599286837219,0.0130252316716855,0.0,-1.0588869908929937,-1.0017046658103783,0.305,3.545,0.0
POSCAR_Fe2Te2_1_st050,Fe2Te2_1,0.67724,3.0372444669536782,3.0866626900982848,2.9415381504616898,0.0675728885486857,179.9854787562699,82.34377221585393,107.99459803250842,36.23744195794673,92.75261125997936,41.15332442276038,16.70464030007399,3.25436865146597,5.423339106509864,5.670236125484052,3.25436865146597,4.3386256036438695,4.644099638556345,6.172875638561047,4.062224877523828,1.519580012550517,0.0222474512569391,0.0003008822288322,6,26,1.83,52,2.1,179.9999979086902,3,36.9405663214866,110.82169896445974,0.3333333333333335,0.6933612743506348,0.7134842875261473,0.0309072223447831,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0494182231446065,0.145124539636595,0.0222480827723353,97.64170654041598,51.59928683721898,0.0133429202490437,0.0,-1.084713502865994,-1.0261364869277063,0.29,3.585,0.0
POSCAR_Fe2Te2_1_st950,Fe2Te2_1,1.231977,2.747983089148565,2.7926948148508286,2.661391659941529,0.0611373753535729,179.98547875632133,82.3437722158539,107.99459803251207,36.23744195795399,92.75261125997936,41.15332442276037,16.704640300073994,2.9444287798977817,4.906830620175589,5.130213637342712,2.9444287798977817,3.925423165201595,4.201804434884312,5.58498272060285,3.675346317759653,1.5195800125505174,0.0222474512569392,0.0003008822288319,6,26,1.83,52,2.1,179.9999973001307,3,27.35939362909798,82.07818088729394,0.3333333333333333,0.6933612743506348,0.7134842875261473,0.0309072223447833,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0447117257022631,0.1313031549092995,0.0222480820012737,97.64170654046742,51.599286837219005,0.012072165939611,0.0,-0.9814074549739944,-0.9284092024584004,0.412,3.353,0.0
POSCAR_Fe2Te2_1_st975,Fe2Te2_1,1.060975,2.820298433599844,2.866186783662693,2.73142828257157,0.0627462536523511,179.98547875627338,82.3437722158539,107.99459803250954,36.23744195794891,92.75261125997936,41.15332442276036,16.704640300073997,3.021913747789829,5.035957741759158,5.265219259378047,3.021913747789829,4.028723774812165,4.3123782358023215,5.7319559500924,3.772065957700697,1.5195800125505174,0.0222474512569391,0.0003008822288319,6,26,1.83,52,2.1,179.99999743867906,3,29.57668520710861,88.73005562132583,0.3333333333333333,0.6933612743506348,0.7134842875261473,0.0309072223447832,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0458883500628495,0.1347585010911229,0.0222480822088672,97.64170654041948,51.599286837219,0.0123898545169693,0.0,-1.007233966946993,-0.9528410235757256,0.387,3.434,0.0
POSCAR_Fe2Te2_1_x025,Fe2Te2_1,0.937695,2.9205878994970127,2.9955320338564064,2.8016534169809697,0.084920209849182,179.9855076930575,80.94675941402006,107.99461714804448,36.32419523058253,93.82776129906826,40.22581761054958,16.822053540587582,3.099398717517853,5.166125861923787,5.491132267876185,3.099398717517853,4.134143002183798,4.533525837595204,5.990667687084828,3.8689946472701178,1.548378409484291,0.0290759299991413,0.0002990886410929,6,26,1.83,52,2.1,179.9999979086902,3,32.70841635119857,98.12524905359572,0.3333333333333333,0.6933612743506348,0.7193064743916964,0.0385581511501478,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0749441343593937,0.1938786168754367,0.0290763995794844,99.03874827903743,53.60194368851867,0.0202349162770363,0.0,-1.0319828597399887,-0.9576064302809808,0.361,3.511,0.0
POSCAR_Fe2Te2_1_x050,Fe2Te2_1,0.950267,2.949041128811148,3.052154589802819,2.8023275885003174,0.1064173018080897,179.98553944079245,79.59271630203487,107.99463748328326,36.426732600995,94.88722716237152,39.33250133145139,16.9650794745126,3.099398719375128,5.166122129541918,5.582749114477334,3.099398719375128,4.134143002183798,4.254383782475516,6.103918355669535,3.8695533791733423,1.577421953486586,0.0360850115532572,0.0002972919436296,6,26,1.83,52,2.1,109.35985947381975,3,33.50618260435901,100.51854781307706,0.3333333333333332,0.6933612743506347,0.7251696675889335,0.0464273381890495,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.1031134609916706,0.2498270013025014,0.0360853786280055,100.39282313875758,55.55472583092013,0.027840634467751,0.0,-1.0319791273581205,-1.3283653320018178,0.322,3.524,0.0
POSCAR_Fe2Te2_1_y025,Fe2Te2_1,0.852307,2.9166703446329096,2.9628125170547865,2.850565231529784,0.0477384981043216,179.98559623279215,82.85592602996283,107.99461590826807,36.24553565325404,92.19944769028947,41.2198222630029,16.686144735240692,3.099398719069143,5.201303295812066,5.4002176160622986,3.099398719069143,4.177243583258047,4.422952036697775,5.924127550096642,3.9038425806877273,1.5175119131182044,0.0163666041292972,0.0002998499141652,6,26,1.83,52,2.1,179.99999809090409,3,32.70841635204023,98.1252490561207,0.3333333333333333,0.6933612743506348,0.7179730412060014,0.0242292869300795,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0461421724218769,0.1122472855250031,0.0163674588129949,97.12967020282932,50.97962542728658,0.0124583865539067,0.0,-1.0240597125540187,-0.9772655793645236,0.329,3.516,0.0
POSCAR_Fe2Te2_1_y950,Fe2Te2_1,1.081198,2.8459567213387382,2.945295182966458,2.7058855254472376,0.101742747549233,179.98524141062126,81.34588661614828,107.99456672443404,36.274853781749975,94.84514295581045,40.18431597021437,16.82801242077563,3.099398709182897,5.002320828373618,5.4002394122091815,3.099398709182897,3.927435852101076,4.047992144455347,5.890179531914093,3.801409611896436,1.5494724923324266,0.0357495217119318,0.0003029033760183,6,26,1.83,52,2.1,179.99999829245272,3,30.31511759448464,90.94535278345394,0.3333333333333332,0.6933612743506347,0.7047779013335781,0.0465704865082459,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0993384616277204,0.239409657519221,0.0357499153224852,98.63935479447298,54.66082698559608,0.0268213846394845,0.0,-1.0748849762725423,-1.3522472677538344,0.44,3.45,0.0
POSCAR_Fe2Te2_1_y975,Fe2Te2_1,1.012211,2.869037055424603,2.942288665128204,2.7532230314841,0.0827116738376875,179.98536046996148,81.84026788359493,107.994581577714,36.24684113377965,93.7965648370774,40.666248550056594,16.751649766482835,3.099398712389661,5.08383475262414,5.400232146785796,3.099398712389661,4.030789427157882,4.422952036697775,5.884157923721157,3.834633148236114,1.534477428966596,0.0288285732285085,0.0003019008261153,6,26,1.83,52,2.1,179.99999829245272,3,31.11288384730764,93.33865154192291,0.3333333333333333,0.6933612743506348,0.7090830769148029,0.0384778907398295,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0732516097036004,0.1890656336441036,0.0288290612532313,98.14509258636654,53.13031628702082,0.0197779346199721,0.0,-1.0530453254662584,-0.9772801100880208,0.432,3.474,0.0
POSCAR_Fe2Te2_1_z025,Fe2Te2_1,0.854222,2.9135642237212784,2.9603044830510234,2.8230617514755023,0.0638851819290228,179.9853377276724,83.25256566371064,107.99456367173548,36.16808531074744,92.71143916942302,41.60768414054096,16.641747950568202,3.176883678477739,5.211948174987837,5.445066818050227,3.176883678477739,4.132024384414376,4.422952036697775,5.920146552415382,3.931135827702089,1.5059633909584378,0.0219261466900084,0.0003036765669763,6,26,1.83,52,2.1,179.99999914622634,3,32.70841635150437,98.12524905451312,0.3333333333333332,0.6933612743506347,0.7032603425951827,0.0306849787559293,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.046740259329745,0.1372427315755211,0.0219268068581032,96.73277206396176,51.10375502888206,0.0126198700190311,0.0,-1.0799237905734609,-1.0221147813524525,0.344,3.515,0.0
POSCAR_Fe2Te2_1_z050,Fe2Te2_1,0.763478,2.9348765245539035,2.981291469216429,2.845021792529668,0.0634141678981169,179.98520524156822,84.15629080840841,107.9945318453648,36.11599048356659,92.67111025566156,42.059514556210814,16.595181464258047,3.2543686414718893,5.259535551295224,5.490636105194994,3.2543686414718893,4.132024384414376,4.422952036697777,5.962086059206342,3.9940160068413455,1.4927546958819802,0.0216064007038381,0.0003064251097594,6,26,1.83,52,2.1,179.9999979086902,3,33.50618260430652,100.5185478129196,0.3333333333333332,0.6933612743506345,0.6930836524030385,0.0304621522134521,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0464149446625254,0.1362696766867612,0.0216070917329866,95.8289144331598,50.61159569945076,0.0125320350588818,0.0,-1.127511166880848,-1.0676840684972175,0.333,3.531,0.0
POSCAR_Fe2Te2_1_z950,Fe2Te2_1,1.033696,2.851830252075232,2.899543109387281,2.7593947648938326,0.065290274907643,179.9857871980342,80.51326841488665,107.99467456579096,36.42835315191377,92.83749154721914,40.23816123517575,16.882622239883275,2.9444287905521267,5.073610379973255,5.312796430493555,2.9444287905521267,4.132024384414376,4.422952036697777,5.798722161400247,3.745780616041879,1.54806777005825,0.0228935793695221,0.0002951588330998,6,26,1.83,52,2.1,179.7777877796975,3,30.315117594127447,90.94535278238236,0.3333333333333332,0.6933612743506345,0.7340370171893997,0.03134922174812,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0477128573120491,0.1401483444934483,0.0228941578714141,99.47251878314754,52.59933031204339,0.0128824714742532,0.0,-0.9415859955588788,-0.8898443937957783,0.415,3.452,0.0
POSCAR_Fe2Te2_1_z975,Fe2Te2_1,0.985148,2.872033115569676,2.919421934292397,2.780239717541797,0.0648236311540412,179.98562851925925,81.43046977282218,107.99463498089015,36.32418212126824,92.79462886428348,40.69671509856416,16.78466916484671,3.021913753055589,5.118965502451252,5.356128563565166,3.021913753055589,4.132024384414376,4.422952036697777,5.838449234706486,3.806991354923742,1.5336124451483464,0.0225700301640993,0.0002980427245056,6,26,1.83,52,2.1,179.99999829245272,3,31.112883846929613,93.33865154078886,0.3333333333333332,0.6933612743506347,0.7237464114455536,0.0311287002907757,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0473888187227209,0.1391822167506005,0.0225706341030643,98.55515874643709,52.097913765719326,0.0127949810551346,0.0,-0.9869411180368752,-0.9331765268673892,0.416,3.475,0.0
POSCAR_Fe2Te4_1,Fe2Te4_1,0.362934,2.843066134081023,2.870435538684526,2.790600280922248,0.0370561467247794,179.9899063251482,83.25244830483082,107.99599077577584,36.18852022568367,91.60854883892549,41.62076198053269,16.61945098460931,4.916449630777854,7.805302334302374,9.372759484123726,4.288979344086077,4.916449630777854,5.642796727592823,5.740049899273855,3.812525300042504,1.5055768683906936,0.0130331719145251,0.0002204161226709,6,26,1.83,52,2.1,145.0901639638964,3,30.380352299029703,165.06913229502206,0.1840462349116369,0.5688210318134075,0.4454650153586266,0.0874819676164122,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0273694046035029,0.0798352577622778,0.0130338627183903,96.7374580203174,49.9877868583928,0.0073897392429457,-0.6274702866917767,-2.8888527035245204,-3.7299627565309033,0.179,3.509,0.0
POSCAR_Fe2Te4_1_st025,Fe2Te4_1,0.357061,2.914142787433045,2.9421964271516243,2.8603652879452874,0.0379825503928911,179.9899063251117,83.25244830483074,107.99599077577383,36.18852022567968,91.60854883892486,41.62076198053248,16.619450984609323,5.03936087154727,8.000434892659964,9.607078471226805,4.396203827688229,5.03936087154727,5.783866645782643,5.883551146755685,3.9078384325435382,1.5055768683907005,0.0130331719145224,0.0002204161226676,6,26,1.83,52,2.1,145.09016396389617,3,32.716316575022155,177.761401045394,0.1840462349116362,0.5688210318134066,0.445465015358631,0.0874819676164177,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0280536397185793,0.0818311392063368,0.0130338628302031,96.73745802028095,49.98778685839238,0.0075744827240164,-0.6431570438590413,-2.961074021112694,-3.8232118254441616,0.215,3.563,0.0
POSCAR_Fe2Te4_1_st050,Fe2Te4_1,0.30419,2.9852194407850705,3.013957315618738,2.930130294968344,0.0389089540610103,179.98990632507136,83.25244830483074,107.99599077577268,36.188520225677365,91.60854883892486,41.62076198053247,16.61945098460932,5.162272112316717,8.195567451017522,9.8413974583299,4.5034283112903815,5.162272112316717,5.924936563972464,6.027052394237531,4.003151565044602,1.5055768683906998,0.0130331719145224,0.0002204161226677,6,26,1.83,52,2.1,145.09016396389617,3,35.16905533016413,191.0881542730249,0.1840462349116362,0.5688210318134068,0.4454650153586311,0.0874819676164177,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0287378748336673,0.0838270206503937,0.0130338629366941,96.73745802024062,49.98778685839239,0.0077592262050901,-0.6588438010263351,-3.033295338700806,-3.916460894357435,0.242,3.605,0.0
POSCAR_Fe2Te4_1_st950,Fe2Te4_1,0.530094,2.7009128273769685,2.7269137617502865,2.651070266876121,0.0352033393885331,179.98990632516455,83.25244830483072,107.99599077577462,36.188520225681216,91.60854883892486,41.620761980532464,16.619450984609323,4.670627149238934,7.415037217587282,8.904121509917525,4.074530376881772,4.670627149238934,5.360656891213181,5.453047404310147,3.621899035040353,1.5055768683907005,0.0130331719145224,0.0002204161226677,6,26,1.83,52,2.1,145.09016396389617,3,26.047354552380483,141.52614730144452,0.1840462349116362,0.5688210318134066,0.4454650153586308,0.0874819676164177,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.026000934373318,0.0758434948741659,0.0130338624771014,96.73745802033385,49.9877868583924,0.0070202522807958,-0.5960967723571615,-2.744410068348349,-3.543464618704344,0.227,3.347,0.0
POSCAR_Fe2Te4_1_st975,Fe2Te4_1,0.411459,2.771989480728994,2.798674650217399,2.7208352738991763,0.0361297430566522,179.98990632512806,83.25244830483075,107.99599077577494,36.188520225681856,91.60854883892485,41.62076198053247,16.619450984609323,4.793538390008379,7.6101697759448435,9.13844049702062,4.181754860483924,4.793538390008379,5.501726809403002,5.596548651791993,3.717212167541416,1.5055768683907005,0.0130331719145223,0.0002204161226677,6,26,1.83,52,2.1,145.09016396389617,3,28.15831434415837,152.9958727907565,0.1840462349116361,0.5688210318134067,0.4454650153586312,0.0874819676164176,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0266851694884051,0.0778393763182228,0.0130338626008378,96.73745802029732,49.987786858392376,0.0072049957618693,-0.6117835295244554,-2.816631385936464,-3.636713687617618,0.164,3.441,0.0
POSCAR_Fe2Te4_1_x025,Fe2Te4_1,0.344566,2.8699247381052992,2.910784159778531,2.7906003506542723,0.0560459460311277,179.9898432555147,81.84964223544955,107.99596064366392,36.26442061730956,92.40800572343132,40.91909785707748,16.710406575462663,4.940024915474554,7.938296545628109,9.38513563108933,4.396203827737757,4.940024915474554,5.642796727582022,5.820713183543482,3.81252535020344,1.5267342906038692,0.0195282306284782,0.0002234836820413,6,26,1.83,52,2.1,145.06554563264274,3,31.13986110690192,169.19586060455188,0.1840462349116368,0.5688210318134075,0.4371661753538196,0.0866632402068182,7,4,4,4.9,-0.27,0.27,-26,26,0.57142848979593,0.0408594216732316,0.1201838091242586,0.0195287095017757,98.14020102006516,51.488907866353856,0.0110320438517725,-0.5438210877367968,-2.998271630153555,-3.742338903507308,0.16,3.529,0.0
